user_id,age_range,gender
37167,3,0
189375,2,0
63410,1,0
91830,7,0
190169,1,0
200851,7,0
172911,4,1
132941,7,1
133414,7,0
90676,7,0
76366,3,0
77107,2,1
116676,1,0
100140,1,0
97249,7,0
167893,4,1
31674,3,0
97590,7,2
5342,7,1
126643,7,0
47907,3,0
51512,1,0
118869,3,1
126558,7,1
129085,2,0
192199,1,1
109355,1,1
27959,2,0
29168,1,0
109534,7,0
78700,7,1
120723,1,0
201703,1,0
45683,7,0
62301,7,0
96356,2,1
197944,1,0
11812,7,0
63237,4,0
21120,1,0
23262,2,0
171317,4,0
61007,2,0
1534,7,0
19331,1,0
160028,1,0
105362,1,0
164402,1,0
119065,1,1
207626,7,0
69710,7,1
114415,2,1
163808,7,1
74810,1,0
187176,2,0
39053,2,0
159664,3,1
132696,1,0
110104,7,0
14484,2,1
149654,1,0
145599,1,0
132182,2,0
15080,1,0
4641,1,1
116804,2,0
12123,2,0
207263,7,0
209978,1,1
78402,3,0
50251,2,0
61802,2,0
164969,7,0
164089,2,1
10736,2,0
29375,7,0
20128,2,0
32077,1,0
93203,2,0
45735,7,0
165805,5,0
148628,7,0
191301,7,0
61091,7,1
122378,4,0
137607,2,0
499,7,0
172991,1,1
128984,3,1
195822,4,0
77126,4,0
145537,7,0
53165,2,0
28746,3,1
5360,1,0
94976,7,0
13944,3,0
27815,2,1
150367,2,0
106392,3,0
128437,2,1
59760,2,1
166089,4,0
40354,7,0
177548,5,0
189020,2,0
112713,2,0
142316,3,1
186811,7,0
193279,1,0
121324,1,0
120463,4,0
171500,2,1
17733,1,0
11627,1,1
155411,7,0
111585,2,0
113884,4,0
108325,7,0
131962,1,0
170923,2,0
170621,3,0
197999,2,0
145051,7,0
155921,6,0
13701,1,0
82917,2,0
194744,5,0
160067,1,1
120413,2,0
181841,7,1
142943,7,0
184753,7,1
40736,1,0
148867,3,0
77118,4,0
97544,3,1
11396,3,1
26028,1,0
4898,1,1
66695,2,0
203242,2,1
185920,2,1
198204,7,2
2158,2,0
126348,3,0
136852,1,0
134681,2,0
141678,4,1
144492,4,0
65005,3,0
30793,7,0
3821,1,0
84420,7,0
33238,2,0
176806,7,0
21635,2,0
117418,4,1
139968,2,0
170277,7,0
143677,1,0
125733,5,0
185070,1,1
43929,3,0
14200,2,0
210844,1,0
79514,7,0
165389,5,1
130369,1,0
73684,7,0
62394,7,0
110911,1,0
67708,7,0
152273,7,0
91215,7,0
65238,2,0
14202,1,1
59321,7,0
120875,2,0
85601,1,0
24660,7,0
170596,2,0
47398,2,1
168432,2,0
171724,3,0
111204,5,0
165906,7,1
66132,4,0
181039,3,1
32439,4,0
149560,3,0
65928,3,1
76738,7,0
114642,3,0
201466,2,0
47361,2,0
158060,7,0
164367,7,0
192261,7,0
33078,2,1
103084,7,1
180779,2,0
94196,7,0
66813,7,1
170744,2,0
18826,4,2
164760,1,1
32180,7,1
199901,7,0
25928,7,0
190724,4,0
12806,4,0
191766,7,1
141402,2,0
6411,7,0
79553,2,0
15865,7,2
184967,7,0
207757,7,0
211260,7,0
175176,3,0
168624,7,0
172084,7,0
153970,1,0
173531,2,0
36088,2,1
90481,7,0
101229,3,0
162272,1,1
98311,7,0
108947,1,0
108827,1,0
134644,3,0
198960,5,0
47107,1,1
176532,7,0
191339,2,0
139989,7,0
188080,2,1
86919,3,2
26527,2,0
185052,3,1
40019,2,0
72472,7,0
149047,1,0
132838,2,0
93200,7,0
183769,1,1
146898,1,1
104391,7,0
12953,7,0
180986,4,0
39942,2,0
115070,5,1
11982,3,1
145806,1,0
172872,7,1
126159,7,0
160042,7,0
20668,3,0
41161,1,0
158561,2,1
158804,1,1
14232,7,0
206262,5,0
71796,2,0
31463,5,0
51582,7,0
14021,1,0
140999,1,0
36552,7,0
101163,2,0
179243,7,1
100638,4,0
33863,7,0
18112,7,0
126511,2,0
189075,3,1
176738,7,0
107390,2,1
56071,7,0
178900,2,0
143894,7,0
150667,2,0
118599,2,0
31266,2,0
185861,7,1
122328,7,0
41785,2,0
165730,7,0
137598,7,2
25525,1,0
91103,1,0
49466,3,1
592,3,0
181792,1,0
38737,1,1
188,1,0
108813,7,0
210452,5,0
53444,4,0
175001,7,0
104931,1,0
117962,7,0
39867,3,1
194648,2,1
85684,4,1
152014,1,0
196399,1,0
125663,7,0
210021,4,1
101527,3,1
78355,1,0
111337,2,1
46663,2,1
151667,4,0
132708,2,0
140462,2,0
199031,1,1
203483,2,0
209304,7,0
159868,2,0
91000,2,0
5395,4,0
181085,2,0
142291,7,0
111472,7,0
186953,7,0
68432,7,1
106936,3,0
158711,7,1
89238,6,0
76055,1,0
126232,1,2
155621,1,0
95289,2,0
111648,7,0
16151,5,1
98881,7,0
98757,1,0
58531,7,1
183352,2,0
207149,4,1
154147,4,0
108522,1,1
206359,1,0
79957,1,1
24386,1,0
57805,1,1
107539,5,1
58585,2,0
6865,7,0
80600,2,0
191681,1,0
37066,3,0
11847,5,1
17749,1,1
118739,2,1
102569,7,0
17338,2,0
103425,7,0
86740,1,0
25891,7,0
142786,1,0
24380,2,0
62171,4,0
95352,1,1
145682,2,0
14390,1,0
67506,1,0
130852,7,0
204631,2,0
194559,7,0
46584,5,0
109343,3,0
199920,2,0
98169,1,0
129736,3,0
73536,7,0
125683,1,1
43472,7,0
186667,7,0
46813,5,0
72558,2,0
123296,5,0
90965,6,1
185485,1,0
98538,1,1
30400,7,1
85006,1,0
206736,5,0
83163,6,1
163823,1,1
109912,7,2
51815,7,2
67679,2,1
118979,7,0
26667,7,0
2340,1,0
208768,1,0
65721,2,0
205004,1,0
162352,7,0
162791,1,0
86970,2,1
58495,1,0
43801,3,0
188979,7,0
180049,4,0
180201,1,0
111968,2,1
68670,2,0
28255,7,0
47654,1,0
103255,7,0
10404,2,0
57818,7,0
120398,1,0
171853,2,0
47729,7,0
181298,1,1
60018,2,0
175933,4,0
163271,7,0
63720,7,0
37919,7,1
139043,7,0
7165,7,0
168078,7,0
124064,2,0
128034,7,0
40443,2,1
125349,7,0
93215,2,1
127199,1,1
164660,2,1
104653,1,1
25374,1,0
138814,1,0
96489,1,0
144174,1,0
205544,1,1
204153,7,0
132240,7,0
83585,5,1
96744,7,0
69543,2,0
164613,7,0
154186,2,0
56042,7,0
20662,7,0
179038,3,1
201601,1,0
151432,7,0
78945,1,0
68783,7,1
170987,5,0
87323,1,1
152949,5,0
64053,5,0
108889,7,0
112256,2,0
86179,7,0
11648,7,1
128440,1,0
85646,2,1
68135,5,1
128277,7,0
26416,2,1
87656,7,0
199268,6,1
25508,1,1
51034,2,1
123989,3,0
126171,2,0
173212,2,0
70777,1,1
193870,2,0
175187,6,1
71715,5,0
128271,7,0
182942,2,0
149781,3,1
148615,1,0
83321,2,0
68611,2,0
14212,7,0
99721,3,0
45089,7,0
100235,7,1
153785,7,0
117331,2,0
150960,7,0
125321,2,1
102485,7,0
208469,7,0
104933,1,0
158106,7,1
92467,7,2
2012,5,0
131275,3,0
143466,2,1
86262,3,0
109835,5,0
88807,4,0
99570,7,1
115126,1,0
71981,3,1
189888,3,1
124090,7,0
117310,7,2
205645,7,1
211781,2,1
39735,7,1
10502,2,2
66456,7,0
161337,5,0
56563,1,0
112139,5,0
210978,1,0
22361,5,0
171238,7,0
202192,7,1
66851,7,0
57844,2,2
72867,7,0
160378,7,0
38992,2,0
132075,7,0
173126,1,1
103590,5,0
203748,2,0
45982,7,2
12018,1,0
88798,7,0
51232,2,0
203860,2,0
23067,2,1
99273,5,0
146580,7,0
55848,7,1
53192,7,1
73851,7,1
205354,4,1
147706,7,2
25264,7,0
14026,1,1
138392,2,0
87439,7,0
122404,7,0
72350,7,0
168860,2,0
128699,7,2
66582,2,0
10663,7,1
151421,2,0
125425,2,1
174801,4,1
85195,7,0
180487,2,0
177168,1,1
121796,2,1
155521,2,0
113068,1,0
160337,4,0
191100,2,0
172469,4,0
38857,4,1
191600,3,0
148462,7,1
39868,7,1
184705,7,1
178647,7,0
108422,1,0
28576,4,0
183010,7,1
25808,3,0
150581,2,0
86506,1,0
104560,1,1
177903,5,0
79797,4,1
91446,1,1
169949,1,1
140362,1,1
204048,2,0
59230,7,0
201746,2,0
164144,3,0
153172,3,1
123679,7,1
6213,7,0
68862,7,2
16460,1,0
59613,2,0
20700,5,0
113271,5,0
32045,7,1
172452,4,1
121307,1,0
181149,2,1
59407,7,0
200336,7,0
101110,3,0
153267,2,0
209154,7,0
113025,1,1
52271,1,0
59933,7,0
209589,1,0
149452,7,0
150647,2,0
11097,2,0
210801,7,1
92339,7,0
186960,4,0
107587,4,0
59440,2,0
6169,7,0
2927,4,0
35942,2,0
66709,2,0
181337,1,0
48657,7,0
178702,7,0
26843,2,0
26504,1,1
1477,1,0
31921,3,2
105538,4,0
12554,1,1
106684,3,0
152705,3,1
168107,3,0
144129,3,0
169081,1,0
153757,2,0
57823,7,1
59662,5,1
111532,4,0
148342,1,0
181080,1,0
111492,2,0
61837,2,0
107059,3,1
28998,1,0
4403,2,0
135980,7,0
16790,7,0
27247,2,0
191391,5,0
196870,2,0
85515,7,0
82314,7,0
10073,7,0
115235,7,0
209804,1,1
201119,7,0
120310,3,0
115852,2,0
151171,7,0
132813,7,0
71323,7,0
146692,3,1
65944,4,0
44386,7,1
129325,6,0
22834,7,0
197419,2,1
50360,3,0
199988,7,0
183248,3,1
104790,5,0
67807,3,0
76117,4,1
158637,1,0
186663,5,0
69066,7,1
34777,1,0
20074,2,0
138214,7,0
164152,6,0
168850,1,0
24823,7,0
151151,1,0
4361,4,0
15688,4,1
45771,5,1
137786,2,0
55037,7,0
205718,7,0
63607,2,1
165154,2,0
98527,5,0
118910,2,0
97341,2,0
181078,1,1
73574,7,0
167505,2,0
90787,5,0
7025,5,0
33657,2,0
174950,7,0
51868,4,2
171967,3,0
70336,7,0
166376,2,0
148955,7,0
198444,1,0
120047,1,0
94425,5,0
174780,2,1
147200,7,1
114668,7,0
142478,2,0
90970,1,0
90696,3,0
5626,7,1
184702,7,0
55053,2,1
50980,7,0
200770,4,0
71701,7,0
147534,7,0
115071,4,0
177214,1,0
63736,3,2
123382,2,1
205459,1,0
168426,2,0
51844,1,0
186867,1,1
207831,7,2
174343,3,0
5196,2,0
113784,2,1
36397,2,0
128478,7,0
85546,1,0
11867,1,0
40011,3,1
107071,1,0
161011,2,0
83916,2,0
155207,7,0
200458,1,0
171501,2,0
208811,3,0
167450,3,0
108468,1,0
85843,7,0
148007,7,0
111129,4,0
140709,1,0
94357,1,1
23178,7,0
149312,7,0
33260,2,0
41493,1,0
114796,5,1
161245,1,1
19275,7,0
142811,1,0
40834,1,0
38144,4,1
96362,1,1
10687,1,1
139782,7,0
60014,1,0
15694,7,0
88282,7,0
3345,1,0
135466,7,0
94834,1,1
130895,2,1
156586,7,0
172471,3,0
171337,5,0
17489,2,2
89393,1,1
183074,6,0
71733,1,0
69269,2,0
50136,4,1
186434,1,0
182422,4,0
77244,3,0
112267,1,0
125928,1,0
134826,7,0
58302,7,0
38431,7,0
91188,5,0
33157,1,0
188608,7,2
136962,3,1
6300,1,0
87154,2,0
26280,2,0
113177,1,1
100430,7,1
193573,1,1
75124,1,1
116164,2,1
113643,1,1
157896,2,0
184875,7,0
163064,7,0
66526,5,0
154430,1,1
200736,7,1
117953,4,0
167887,1,0
147876,5,0
211405,1,0
36325,2,0
142279,7,1
113473,3,0
203737,7,0
95427,7,0
161207,2,0
83029,3,0
170993,2,1
43406,4,0
46569,7,0
34860,5,1
80784,7,1
198376,2,0
19537,7,0
99991,5,1
124535,3,0
202863,7,1
5006,7,0
31687,7,1
167380,7,0
163774,7,0
67127,3,0
160591,4,0
140940,3,0
62093,7,0
77198,1,0
130056,7,1
47306,1,0
166675,7,1
39050,7,0
85674,4,0
7081,4,0
52494,2,0
10017,1,0
23416,2,1
80449,2,0
171717,5,1
119511,7,0
7270,7,0
207004,2,0
63511,7,0
149752,3,0
111683,7,1
9798,2,0
174064,3,0
108337,7,0
67124,5,0
147293,2,0
134088,5,0
66092,7,1
103196,2,1
205777,2,1
93379,1,2
142558,7,0
76603,3,1
34921,7,0
161049,7,0
18421,1,0
69157,7,0
134741,7,1
120847,7,0
48687,7,0
91930,1,1
205260,2,1
83259,7,0
67666,2,0
183048,7,0
93583,7,0
109080,2,1
60371,1,0
167643,7,1
118922,7,0
60038,1,0
7694,1,1
5745,7,0
57168,1,0
162137,1,1
110087,1,0
158247,2,0
82708,7,0
162422,3,0
391,7,0
18399,1,0
172137,7,0
133888,1,2
20873,7,0
18824,2,0
49239,1,0
76032,1,0
56777,3,0
201783,1,1
25809,6,1
175801,2,0
116413,4,1
123935,2,0
157918,7,0
27049,7,0
55838,7,0
112602,3,0
79342,5,0
12122,7,0
107321,7,0
32048,7,0
47782,7,0
26655,2,1
159452,7,1
97100,2,0
31491,2,0
85651,7,0
115053,1,0
82022,7,0
2120,1,1
18715,6,0
174990,7,0
26335,7,0
186268,1,0
169658,6,0
29880,1,0
14615,1,0
45425,1,1
146035,7,1
139233,6,1
148534,4,0
179661,3,0
4665,1,0
166260,7,0
26902,5,0
148446,1,0
78185,6,0
156630,5,0
91550,7,0
186051,4,1
208025,7,0
101947,2,0
81837,5,0
122015,2,0
162565,7,0
129562,1,0
9726,4,0
80871,5,0
204989,3,0
137383,3,0
72869,1,0
13741,2,0
34662,2,0
204286,7,1
66322,3,0
171043,2,0
124784,4,0
93,7,1
76793,7,0
43170,2,1
2772,1,0
134427,4,1
68761,2,1
196942,1,0
85251,1,1
27788,1,1
202518,2,1
75786,2,0
87780,7,0
166760,4,2
99005,7,0
142162,3,0
193931,3,0
32177,1,1
194610,3,1
203633,2,0
90160,3,1
210009,2,1
119556,5,0
78158,5,0
158997,7,1
26880,4,1
92390,2,0
105496,2,0
99709,3,0
172278,4,1
176436,5,0
143966,3,0
134486,2,1
53196,2,0
44209,1,0
16356,5,0
116197,7,1
135185,2,1
82208,5,0
117899,5,0
124115,4,0
183090,6,2
132899,1,0
39225,5,1
102444,2,1
191045,1,1
77407,4,0
42655,4,0
143037,3,0
38230,1,0
117393,1,1
211638,1,1
121447,6,1
29395,2,1
156708,3,0
24778,2,0
175303,3,0
140069,7,2
51572,1,0
170589,7,0
68922,7,1
73434,2,1
53527,1,0
202568,1,0
64226,3,0
78794,7,0
25990,7,1
102909,7,0
33543,2,0
134590,5,1
156342,2,0
62037,1,1
193413,7,0
206675,1,1
197060,7,0
153805,7,0
74920,4,1
13716,1,0
56773,1,0
1074,6,1
87060,7,0
76024,7,1
63825,3,1
175128,2,0
106892,4,0
109255,7,1
72065,1,1
96171,3,0
24435,5,0
194530,1,0
12848,2,0
165561,7,0
45939,2,0
14530,3,0
54321,7,0
57815,7,0
130251,3,1
117876,2,0
160486,1,1
26606,7,0
204937,1,1
201653,1,2
56095,2,0
43684,7,0
102661,4,1
87271,1,0
75090,2,0
79615,2,1
106578,2,0
1437,7,0
202833,5,1
209324,7,0
26445,1,0
8370,7,0
130803,7,2
211229,3,1
118948,3,0
142550,3,1
128655,7,1
8775,7,0
152286,7,1
68120,2,0
47266,1,0
6968,7,0
87635,7,1
9999,7,1
38494,7,0
168218,1,0
97244,7,0
14196,7,0
99804,2,1
189,7,0
153794,3,1
64131,2,1
48000,7,1
53227,3,1
195648,6,1
141571,3,0
125786,3,0
96832,7,0
9131,7,0
41528,3,0
23615,2,0
135947,3,1
2597,5,0
189727,3,1
42070,2,0
36131,1,1
44765,2,0
5183,4,1
99337,7,0
51879,2,1
187554,3,0
173674,1,0
201346,2,0
190742,5,0
20981,5,1
92374,7,1
78949,7,0
172747,1,1
36814,1,1
96071,7,0
38756,3,0
196716,4,1
196537,2,1
131168,2,0
30647,4,1
55678,4,1
206807,7,0
3387,7,1
80295,7,0
199015,7,1
167310,2,0
27078,5,0
182056,1,0
121687,3,1
25861,2,0
36179,1,1
154962,2,0
180471,1,0
12339,2,2
192770,7,0
208531,2,0
48410,4,0
43872,4,1
68191,2,0
113123,2,0
37320,3,0
206212,7,0
146733,7,1
37975,7,0
178275,3,1
144069,2,0
149034,2,0
142219,2,0
45448,7,0
67162,7,0
179578,2,0
205107,2,0
18984,7,0
14326,1,0
67157,2,0
15849,3,0
87538,7,0
26154,1,0
204816,2,0
192589,3,0
204129,2,0
103579,2,1
36533,3,0
115356,1,0
18797,5,0
31678,2,0
167159,2,1
81774,7,1
117269,1,1
194248,3,0
209739,3,1
77703,2,2
27755,3,0
118696,1,0
129462,2,0
74675,2,0
202853,2,0
45823,3,1
119356,2,1
77094,7,0
193981,7,0
178148,4,0
168750,7,0
160110,1,0
173678,1,0
134391,2,0
209605,1,1
192677,3,1
117224,2,0
152482,1,0
79393,7,0
125172,3,0
123483,2,0
183154,7,0
192817,5,0
147360,3,0
141106,4,0
76958,1,0
95493,2,0
5768,7,0
58493,1,0
173571,1,0
99456,2,0
171523,7,0
17045,2,0
64812,7,0
199639,2,0
54057,7,0
67229,2,1
115960,2,0
13254,7,0
79344,1,0
105154,2,1
173522,1,0
94194,2,0
27902,2,0
200428,7,0
189676,7,1
145286,7,0
146791,2,0
99046,1,1
68766,3,0
25071,7,0
73447,2,2
67363,7,0
128302,2,0
52619,3,2
188713,6,0
136170,2,0
164179,1,0
33944,2,0
164530,7,1
120033,4,0
146120,2,0
176348,3,1
43423,7,0
101691,3,0
163105,7,0
96706,3,0
88983,7,0
200049,5,0
116229,5,1
18090,7,0
193812,3,1
188020,1,1
55874,2,1
53825,2,1
62253,1,0
118893,1,1
141973,5,0
209798,7,0
8041,7,0
191202,7,0
39825,3,1
61737,1,1
30502,3,2
191324,2,0
176789,1,0
144565,4,0
142265,7,1
84197,1,0
143121,6,0
68488,2,0
5830,3,0
125070,1,1
24471,2,0
181710,2,0
12065,2,0
179377,4,0
125091,5,1
42278,6,0
126228,7,0
27457,5,1
70014,7,0
127619,1,1
207435,1,1
2476,7,0
21664,1,0
133154,7,1
130612,7,0
51419,4,0
137121,1,0
97307,5,0
103085,2,0
68466,4,0
57949,7,1
1880,5,0
210670,2,1
197081,7,0
200894,7,1
180622,3,0
80483,2,0
183324,7,0
141744,7,0
108479,4,0
50071,1,0
166455,2,1
202191,7,0
131076,6,1
175857,1,0
190910,7,0
95827,1,1
86319,1,2
210346,3,0
12334,1,1
142092,7,0
136730,7,0
121247,5,0
46035,3,0
11943,5,0
43652,3,1
23441,2,0
55610,7,0
124318,7,1
133550,7,0
174054,2,0
165367,5,0
159282,3,1
186227,1,1
116518,2,1
79188,1,0
62877,5,0
333,3,0
57656,1,1
80921,3,1
26058,1,1
110396,7,1
142138,7,0
1404,6,0
11312,7,1
164595,2,0
79993,7,0
138982,7,0
165628,7,1
50578,7,0
199866,4,0
181666,2,1
174007,7,0
190785,5,0
64955,2,1
72338,7,0
117086,1,1
82259,3,1
16150,3,1
172351,7,0
97716,1,0
31895,7,0
146392,2,1
115448,7,1
4846,1,0
33303,3,0
186243,1,0
141370,2,0
110697,7,0
55183,7,0
169162,6,0
11742,7,0
88548,7,0
48787,7,1
46650,5,1
113973,7,0
2212,7,0
79673,7,0
190677,3,1
160366,7,2
62011,7,0
196898,4,1
189474,7,2
209536,5,1
119919,1,1
986,3,1
32402,1,0
147169,7,0
65527,7,1
166930,1,0
142137,7,2
154074,7,0
36386,2,1
37072,2,0
10479,2,1
144309,1,1
6641,5,1
56801,3,0
192251,1,0
53583,7,2
211265,7,0
65866,1,1
190795,2,0
28898,7,0
118832,4,0
122579,3,0
8261,1,1
191590,2,0
201009,5,0
102936,2,1
9473,7,0
15987,3,1
150179,7,0
13910,7,0
167537,3,0
140993,3,0
73893,7,0
158474,7,0
103358,4,0
93110,3,0
85324,1,1
121970,1,1
104761,1,0
161580,2,0
21026,2,0
139098,7,0
64560,7,1
173329,5,1
32362,7,1
164529,7,1
142080,2,0
108630,7,0
40752,2,1
121461,7,1
128118,7,0
90773,1,0
31217,7,1
183381,2,1
45573,3,0
32722,3,0
196555,5,0
191958,4,1
162696,5,0
125981,3,0
163090,7,0
80129,5,0
137694,2,0
131358,7,0
50588,7,1
87333,2,0
35132,2,0
148282,7,1
130861,1,0
185002,1,1
74109,1,0
54138,7,0
139123,4,0
22007,7,0
153702,1,1
98247,2,0
18390,4,0
85630,4,0
97684,1,0
131319,5,0
80657,7,0
74300,1,1
173741,5,0
142987,3,1
125686,3,1
18458,7,0
205684,7,1
41289,7,0
130437,7,0
91164,7,0
53850,5,0
98685,1,1
38988,7,1
169015,2,2
16925,6,0
116666,2,0
154000,5,1
52270,1,0
3420,2,0
77502,1,1
190090,7,1
184581,3,0
113112,7,1
53022,1,1
115039,1,0
83180,3,0
63433,1,0
51120,7,1
15098,2,1
175875,5,1
173558,7,0
12542,3,0
32447,5,0
192552,2,0
166433,3,0
7100,7,1
35779,1,1
159805,5,1
5758,2,0
130589,2,1
135367,2,0
73835,2,0
45923,2,0
139377,2,1
71901,7,1
14874,7,0
14529,1,0
17873,7,0
164011,1,1
72365,7,1
117810,1,1
81050,7,1
41203,2,0
106039,7,1
53491,1,0
10633,7,1
51769,7,0
126982,7,0
195589,7,0
64864,7,0
190543,2,0
181624,7,0
86091,3,1
73094,7,0
203424,1,0
51012,7,0
135640,7,0
163548,7,0
39626,2,0
52286,5,0
31778,2,0
186657,1,1
191195,3,0
61708,6,0
68501,7,0
139181,2,0
118307,3,1
114440,2,0
179389,1,0
27592,1,1
80324,1,0
151498,2,0
144595,3,0
85215,7,0
132200,1,0
129629,3,1
86667,7,1
199236,1,0
151305,7,0
172119,1,0
69597,6,1
101838,7,1
181901,3,2
65930,7,0
164640,2,0
134029,7,0
158277,1,1
37719,1,0
27257,5,0
59745,2,0
180032,1,0
181241,5,0
130648,5,1
25631,2,0
118566,3,0
137926,7,1
146155,7,1
181883,7,2
159971,2,1
182848,1,1
40001,7,0
79442,7,0
113140,4,0
202908,4,1
85009,3,1
2074,2,1
206042,7,2
140951,1,1
36909,2,1
78368,5,0
149584,3,0
81207,2,1
59972,2,0
103328,2,0
63007,3,1
123431,1,0
182982,7,1
7214,7,0
192983,7,0
40637,5,0
101160,2,0
181621,2,0
19191,7,0
200091,7,0
91792,3,2
18658,7,1
93399,4,1
120671,1,0
81211,7,0
129190,4,1
66198,7,0
91810,7,0
14755,7,0
185911,7,0
59771,7,0
175529,7,0
122618,1,0
184879,2,0
136572,3,0
6345,3,2
57297,2,0
208004,2,0
4335,7,0
111264,7,0
68910,7,1
116668,1,0
165350,7,1
198925,1,0
77832,1,0
47829,7,0
18076,2,1
39129,7,0
97655,1,0
33503,7,1
70273,7,1
184325,7,0
76146,4,1
175843,2,0
67081,2,0
113664,3,0
83059,5,0
45566,5,1
202566,5,0
135948,1,0
152115,1,1
18660,1,0
46993,6,1
33908,2,1
203755,7,0
122110,7,0
2684,1,0
199484,7,0
144114,7,1
53226,1,1
114803,7,1
137685,1,1
57665,7,0
16473,5,1
164947,4,0
130814,1,0
181788,7,0
69145,7,0
136065,2,0
123229,1,1
206886,7,0
24087,7,1
39935,2,0
15415,1,1
117130,7,0
140643,2,0
31865,7,0
72706,7,1
124695,7,0
160065,1,0
46426,3,1
18795,5,0
202432,6,0
145704,1,0
1591,2,0
206168,7,0
103977,4,2
62637,1,0
110890,5,0
66639,7,2
40248,6,0
167983,2,0
60364,4,0
117073,2,1
42358,7,0
95172,7,0
159773,2,0
101385,1,0
200744,2,0
32408,3,0
110516,3,1
69678,1,0
120013,2,0
93852,7,1
131259,7,0
189042,1,0
67207,7,1
211739,7,1
106813,7,0
199782,4,0
76392,1,0
194945,7,1
205818,7,0
126551,7,0
15284,7,0
10565,3,0
169783,3,0
204177,2,0
133014,5,0
40979,2,0
198106,7,0
84538,2,0
206131,7,0
45989,5,0
5423,2,0
138983,7,0
66204,4,1
108080,2,0
25523,5,0
21616,3,0
40261,2,1
1557,2,0
152237,3,0
165447,6,1
116009,7,0
53348,1,1
92347,1,0
195503,7,0
47950,7,0
135186,2,1
34621,7,0
11405,5,0
150191,1,0
199764,7,0
44836,1,1
150380,1,0
30571,2,0
170643,7,0
111082,7,0
26653,2,0
181119,7,0
62793,7,0
152627,2,0
37570,3,0
19289,1,0
42555,1,0
196320,2,0
9443,2,0
140470,7,0
103570,5,0
129677,5,0
163986,3,1
134916,2,1
67721,7,0
95256,7,0
5174,1,0
35298,1,1
179714,2,0
151925,1,0
187555,2,1
176167,3,0
108564,5,0
44663,7,0
174148,7,0
181210,7,0
91777,1,1
117141,2,0
50346,3,0
186652,7,0
110312,5,1
32670,7,0
27490,3,0
87839,5,1
186066,2,0
201015,7,0
138403,2,1
196686,5,0
154311,2,0
157645,7,0
73071,5,0
155238,4,1
114406,7,0
119692,7,1
152841,4,0
73726,7,0
11649,7,0
16808,5,0
73080,1,0
186542,1,1
176126,5,0
173247,7,0
108377,7,1
67806,3,1
9816,2,1
127333,1,1
164953,1,0
141250,3,0
100366,7,0
60164,2,0
119186,1,1
138792,3,1
145401,1,0
52865,5,0
155663,1,0
2311,4,0
8926,7,0
184941,1,1
6624,1,0
147014,7,1
110252,7,1
105387,3,1
94069,7,0
156703,7,0
125818,1,1
68841,7,1
180206,4,0
71418,7,0
147864,2,0
104242,2,1
121139,1,0
142310,1,0
134925,1,0
167501,7,1
108650,7,0
132211,2,1
44063,7,0
152901,2,0
159863,7,0
41120,1,0
23816,7,0
161113,7,0
203459,2,1
113521,1,0
51890,1,1
124637,7,0
172793,7,0
35053,2,1
143211,2,0
59797,7,0
41628,2,0
164215,1,2
23515,2,0
158500,7,0
49833,7,0
108798,1,0
133424,3,0
16967,7,2
119404,7,0
87266,2,0
74272,7,0
201477,1,1
194991,2,1
81528,4,0
70762,6,0
210592,2,0
109847,2,1
58142,2,1
190369,7,2
133919,7,0
67298,7,0
88221,5,0
203768,7,0
51516,4,0
155093,7,1
59806,7,0
200221,1,0
49631,1,0
98467,5,1
56501,7,0
65349,2,0
84027,1,0
192736,2,0
206839,7,0
107372,2,1
204836,1,0
94587,2,1
88484,3,0
85984,7,0
87996,7,0
155331,7,1
199998,6,1
136922,1,1
43005,1,0
158305,2,0
64492,2,0
43258,7,0
140981,7,1
69837,5,1
56847,7,0
140520,7,0
194695,2,1
163830,6,1
115973,2,1
7507,3,0
54066,5,0
59644,1,0
49593,2,0
29342,7,1
176019,2,1
161817,7,0
118756,7,0
106357,5,0
186891,7,0
130200,5,0
151269,7,1
123904,3,0
153059,2,0
153360,7,0
36051,7,2
24766,6,0
200786,7,0
93873,2,0
165490,3,1
5615,6,0
48515,7,0
181295,5,0
40873,2,0
46809,3,0
159448,2,0
129785,7,0
500,3,0
31572,3,1
166231,1,0
28017,5,0
32097,2,0
80898,3,0
36833,7,0
112003,5,0
47416,5,0
45127,7,0
56213,1,0
147918,6,1
103725,1,1
166352,1,0
121206,7,2
118379,2,0
194049,3,0
86599,2,1
108465,7,0
23288,3,1
55872,2,1
104024,4,0
147106,7,2
129004,7,1
19817,3,0
183152,7,0
148252,3,0
132259,7,0
63089,7,0
68970,2,0
54594,7,0
208814,3,0
126240,4,0
133068,1,0
168091,7,1
49269,2,0
185600,2,1
79612,5,0
84433,1,1
67602,1,0
186501,4,0
50201,7,2
134537,5,0
21848,7,0
17752,7,1
163154,7,0
71747,3,0
203064,1,2
15938,4,0
102688,7,0
158759,2,0
58335,7,0
24040,3,1
182814,1,0
160250,2,1
79922,5,0
185638,2,0
190311,1,0
192831,2,1
180500,7,1
94921,7,0
130903,4,0
177138,7,0
3229,7,0
12504,1,0
85961,2,0
158640,7,0
168244,2,0
131223,1,1
163693,4,1
140512,7,0
167111,7,0
183821,7,2
59702,1,1
147973,7,0
52548,4,0
103226,7,0
72421,1,0
122125,2,0
57343,2,1
187278,2,1
185504,1,0
108298,1,0
148362,7,0
202588,2,1
171047,2,1
